question_id,question_group_id,narrative_id,target_slot,language,question_text,template_id,question_type,priority,reason,sensitivity,skippable,prerequisite_slot,expected_answer_type,allowed_answer_values,followup_condition,gold_rank,already_asked,human_relevance_score,language_reviewer_id,legal_reviewer_id
Q001587_hiLatn,QG000529,NAR000178_EN,safe_place_available,hi-Latn,"Road rage assault Highway par 04:40 ke aas-paas ke context mein, Kya aap abhi safe place par ho?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_HI_001,REV954
Q001588_en,QG000530,NAR000178_EN,medical_help_status,en,"For the road rage assault at Highway around 04:40, have you received or requested medical help?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_EN_001,REV954
Q001589_hi,QG000530,NAR000178_EN,medical_help_status,hi,"Road rage assault Highway par 04:40 ke aas-paas ke sandarbh mein, Kya aapne medical help li ya maangi hai?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_HI_001,REV954
Q001590_hiLatn,QG000530,NAR000178_EN,medical_help_status,hi-Latn,"Road rage assault Highway par 04:40 ke aas-paas ke context mein, Kya aapne medical help li ya request ki?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_HI_001,REV954
Q001591_en,QG000531,NAR000179_EN,product_or_service,en,"For the refusal of service refund at Workplace around 06:31, what exact product or service is disputed?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_EN_001,REV750
Q001592_hi,QG000531,NAR000179_EN,product_or_service,hi,"Refusal of service refund Workplace par 06:31 ke aas-paas ke sandarbh mein, Kaunsa exact product ya service dispute mein hai?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_HI_001,REV750
Q001593_hiLatn,QG000531,NAR000179_EN,product_or_service,hi-Latn,"Refusal of service refund Workplace par 06:31 ke aas-paas ke context mein, Kaunsa exact product ya service disputed hai?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_HI_001,REV750
Q001594_en,QG000532,NAR000179_EN,evidence_available,en,"For the refusal of service refund at Workplace around 06:31, what evidence do you have for this incident?",TPL_EVIDENCE_AVAILABLE,open_text,3,Improves complaint strength.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_EN_001,REV750
Q001595_hi,QG000532,NAR000179_EN,evidence_available,hi,"Refusal of service refund Workplace par 06:31 ke aas-paas ke sandarbh mein, Is ghatna ke liye aapke paas kya saboot hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Improves complaint strength.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV750
Q001596_hiLatn,QG000532,NAR000179_EN,evidence_available,hi-Latn,"Refusal of service refund Workplace par 06:31 ke aas-paas ke context mein, Is incident ke liye aapke paas kya evidence hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Improves complaint strength.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV750
Q001597_en,QG000533,NAR000180_EN,employment_documents,en,"For the breach of employment contract at Online platform around 10:57, do you have appointment letters, payslips, emails, attendance, payroll, or contract documents?",TPL_EMPLOYMENT_DOCUMENTS,open_text,2,Supports labour claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV261
Q001598_hi,QG000533,NAR000180_EN,employment_documents,hi,"Breach of employment contract Online platform par 10:57 ke aas-paas ke sandarbh mein, Kya aapke paas appointment letter, payslip, email, attendance, payroll ya contract dastavej hain?",TPL_EMPLOYMENT_DOCUMENTS,open_text,2,Supports labour claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV261
Q001599_hiLatn,QG000533,NAR000180_EN,employment_documents,hi-Latn,"Breach of employment contract Online platform par 10:57 ke aas-paas ke context mein, Kya appointment letter, payslip, email, attendance, payroll ya contract documents hain?",TPL_EMPLOYMENT_DOCUMENTS,open_text,2,Supports labour claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV261
Q001600_en,QG000534,NAR000181_EN,product_or_service,en,"For the expired or contaminated goods sale at Marketplace around 19:29, what exact product or service is disputed?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_EN_001,REV598
Q001601_hi,QG000534,NAR000181_EN,product_or_service,hi,"Expired or contaminated goods sale Marketplace par 19:29 ke aas-paas ke sandarbh mein, Kaunsa exact product ya service dispute mein hai?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_HI_001,REV598
Q001602_hiLatn,QG000534,NAR000181_EN,product_or_service,hi-Latn,"Expired or contaminated goods sale Marketplace par 19:29 ke aas-paas ke context mein, Kaunsa exact product ya service disputed hai?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_HI_001,REV598
Q001603_en,QG000535,NAR000181_EN,refund_or_remedy_requested,en,"For the expired or contaminated goods sale at Marketplace around 19:29, did you ask for a refund, replacement, repair, or other remedy?",TPL_REFUND_OR_REMEDY_REQUESTED,yes_no,2,Shows prior attempt to resolve dispute.,normal,False,NONE,boolean,yes;no;unsure,if_yes_ask_response,2,False,5,LANG_REV_EN_001,REV598
Q001604_hi,QG000535,NAR000181_EN,refund_or_remedy_requested,hi,"Expired or contaminated goods sale Marketplace par 19:29 ke aas-paas ke sandarbh mein, Kya aapne refund, replacement, repair ya kisi remedy ki maang ki?",TPL_REFUND_OR_REMEDY_REQUESTED,yes_no,2,Shows prior attempt to resolve dispute.,normal,False,NONE,boolean,yes;no;unsure,if_yes_ask_response,2,False,5,LANG_REV_HI_001,REV598
Q001605_hiLatn,QG000535,NAR000181_EN,refund_or_remedy_requested,hi-Latn,"Expired or contaminated goods sale Marketplace par 19:29 ke aas-paas ke context mein, Kya aapne refund/replacement/repair ya remedy maangi?",TPL_REFUND_OR_REMEDY_REQUESTED,yes_no,2,Shows prior attempt to resolve dispute.,normal,False,NONE,boolean,yes;no;unsure,if_yes_ask_response,2,False,5,LANG_REV_HI_001,REV598
Q001606_en,QG000536,NAR000181_EN,evidence_available,en,"For the expired or contaminated goods sale at Marketplace around 19:29, what evidence do you have for this incident?",TPL_EVIDENCE_AVAILABLE,open_text,3,Improves complaint strength.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_EN_001,REV598
Q001607_hi,QG000536,NAR000181_EN,evidence_available,hi,"Expired or contaminated goods sale Marketplace par 19:29 ke aas-paas ke sandarbh mein, Is ghatna ke liye aapke paas kya saboot hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Improves complaint strength.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV598
Q001608_hiLatn,QG000536,NAR000181_EN,evidence_available,hi-Latn,"Expired or contaminated goods sale Marketplace par 19:29 ke aas-paas ke context mein, Is incident ke liye aapke paas kya evidence hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Improves complaint strength.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV598
Q001609_en,QG000537,NAR000182_EN,employment_documents,en,"For the unfair termination at Workplace around 06:32, do you have appointment letters, payslips, emails, attendance, payroll, or contract documents?",TPL_EMPLOYMENT_DOCUMENTS,open_text,2,Supports labour claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV209
Q001610_hi,QG000537,NAR000182_EN,employment_documents,hi,"Unfair termination Workplace par 06:32 ke aas-paas ke sandarbh mein, Kya aapke paas appointment letter, payslip, email, attendance, payroll ya contract dastavej hain?",TPL_EMPLOYMENT_DOCUMENTS,open_text,2,Supports labour claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV209
Q001611_hiLatn,QG000537,NAR000182_EN,employment_documents,hi-Latn,"Unfair termination Workplace par 06:32 ke aas-paas ke context mein, Kya appointment letter, payslip, email, attendance, payroll ya contract documents hain?",TPL_EMPLOYMENT_DOCUMENTS,open_text,2,Supports labour claim.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV209
Q001612_en,QG000538,NAR000182_EN,internal_complaint_status,en,"For the unfair termination at Workplace around 06:32, have you complained internally to HR, management, or a supervisor?",TPL_INTERNAL_COMPLAINT_STATUS,yes_no,3,Shows exhaustion of internal process.,normal,True,NONE,boolean,yes;no;attempted;unsure,NONE,3,False,4,LANG_REV_EN_001,REV209
Q001613_hi,QG000538,NAR000182_EN,internal_complaint_status,hi,"Unfair termination Workplace par 06:32 ke aas-paas ke sandarbh mein, Kya aapne HR, management ya supervisor ko internal complaint di hai?",TPL_INTERNAL_COMPLAINT_STATUS,yes_no,3,Shows exhaustion of internal process.,normal,True,NONE,boolean,yes;no;attempted;unsure,NONE,3,False,4,LANG_REV_HI_001,REV209
Q001614_hiLatn,QG000538,NAR000182_EN,internal_complaint_status,hi-Latn,"Unfair termination Workplace par 06:32 ke aas-paas ke context mein, Kya HR, management ya supervisor ko internal complaint ki hai?",TPL_INTERNAL_COMPLAINT_STATUS,yes_no,3,Shows exhaustion of internal process.,normal,True,NONE,boolean,yes;no;attempted;unsure,NONE,3,False,4,LANG_REV_HI_001,REV209
Q001615_en,QG000539,NAR000183_EN,vehicle_details,en,"For the hit and run collision at Road around 10:21, what vehicle details or number do you know?",TPL_VEHICLE_DETAILS,open_text,1,Needed for motor accident or traffic complaint.,sensitive,False,NONE,text,NONE,if_registration_known_collect_number,1,False,5,LANG_REV_EN_001,REV678
Q001616_hi,QG000539,NAR000183_EN,vehicle_details,hi,"Hit and run collision Road par 10:21 ke aas-paas ke sandarbh mein, Aapko vahan ka kaunsa vivaran ya number pata hai?",TPL_VEHICLE_DETAILS,open_text,1,Needed for motor accident or traffic complaint.,sensitive,False,NONE,text,NONE,if_registration_known_collect_number,1,False,5,LANG_REV_HI_001,REV678
Q001617_hiLatn,QG000539,NAR000183_EN,vehicle_details,hi-Latn,"Hit and run collision Road par 10:21 ke aas-paas ke context mein, Vehicle ka kya detail ya number pata hai?",TPL_VEHICLE_DETAILS,open_text,1,Needed for motor accident or traffic complaint.,sensitive,False,NONE,text,NONE,if_registration_known_collect_number,1,False,5,LANG_REV_HI_001,REV678
Q001618_en,QG000540,NAR000183_EN,property_damage,en,"For the hit and run collision at Road around 10:21, what property or vehicle damage occurred?",TPL_PROPERTY_DAMAGE,open_text,2,Needed for claim and complaint.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_EN_001,REV678
Q001619_hi,QG000540,NAR000183_EN,property_damage,hi,"Hit and run collision Road par 10:21 ke aas-paas ke sandarbh mein, Kaunsi property ya vehicle damage hui?",TPL_PROPERTY_DAMAGE,open_text,2,Needed for claim and complaint.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV678
Q001620_hiLatn,QG000540,NAR000183_EN,property_damage,hi-Latn,"Hit and run collision Road par 10:21 ke aas-paas ke context mein, Kaunsi property ya vehicle damage hui?",TPL_PROPERTY_DAMAGE,open_text,2,Needed for claim and complaint.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV678
Q001621_en,QG000541,NAR000183_EN,offending_vehicle_left,en,"For the hit and run collision at Road around 10:21, did the offending driver or vehicle leave the scene?",TPL_OFFENDING_VEHICLE_LEFT,yes_no,2,Important for hit-and-run.,normal,True,incident_location,boolean,yes;no;unsure,if_yes_ask_direction,2,False,4,LANG_REV_EN_001,REV678
Q001622_hi,QG000541,NAR000183_EN,offending_vehicle_left,hi,"Hit and run collision Road par 10:21 ke aas-paas ke sandarbh mein, Kya offending driver ya vehicle scene se chala gaya?",TPL_OFFENDING_VEHICLE_LEFT,yes_no,2,Important for hit-and-run.,normal,True,incident_location,boolean,yes;no;unsure,if_yes_ask_direction,2,False,4,LANG_REV_HI_001,REV678
Q001623_hiLatn,QG000541,NAR000183_EN,offending_vehicle_left,hi-Latn,"Hit and run collision Road par 10:21 ke aas-paas ke context mein, Kya offending driver ya vehicle scene se nikal gaya?",TPL_OFFENDING_VEHICLE_LEFT,yes_no,2,Important for hit-and-run.,normal,True,incident_location,boolean,yes;no;unsure,if_yes_ask_direction,2,False,4,LANG_REV_HI_001,REV678
Q001624_en,QG000542,NAR000183_EN,traffic_obstruction,en,"For the hit and run collision at Road around 10:21, did the incident block traffic or create a road hazard?",TPL_TRAFFIC_OBSTRUCTION,yes_no,3,Affects civic/emergency response.,normal,True,NONE,boolean,yes;no;unsure,NONE,3,False,4,LANG_REV_EN_001,REV678
Q001625_hi,QG000542,NAR000183_EN,traffic_obstruction,hi,"Hit and run collision Road par 10:21 ke aas-paas ke sandarbh mein, Kya incident se traffic block hua ya road hazard bana?",TPL_TRAFFIC_OBSTRUCTION,yes_no,3,Affects civic/emergency response.,normal,True,NONE,boolean,yes;no;unsure,NONE,3,False,4,LANG_REV_HI_001,REV678
Q001626_hiLatn,QG000542,NAR000183_EN,traffic_obstruction,hi-Latn,"Hit and run collision Road par 10:21 ke aas-paas ke context mein, Kya incident se traffic block hua ya road hazard create hua?",TPL_TRAFFIC_OBSTRUCTION,yes_no,3,Affects civic/emergency response.,normal,True,NONE,boolean,yes;no;unsure,NONE,3,False,4,LANG_REV_HI_001,REV678
Q001627_en,QG000543,NAR000184_EN,property_type,en,"For the land encroachment at Agricultural land around 08:37, what property is involved, and what type of property is it?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_EN_001,REV398
Q001628_hi,QG000543,NAR000184_EN,property_type,hi,"Land encroachment Agricultural land par 08:37 ke aas-paas ke sandarbh mein, Kaunsi sampatti judi hai, aur woh kis prakar ki hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV398
Q001629_hiLatn,QG000543,NAR000184_EN,property_type,hi-Latn,"Land encroachment Agricultural land par 08:37 ke aas-paas ke context mein, Kaunsi property involved hai, aur uska type kya hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV398
Q001630_en,QG000544,NAR000184_EN,ownership_documents,en,"For the land encroachment at Agricultural land around 08:37, what ownership, tenancy, inheritance, or title documents do you have?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_EN_001,REV398
Q001631_hi,QG000544,NAR000184_EN,ownership_documents,hi,"Land encroachment Agricultural land par 08:37 ke aas-paas ke sandarbh mein, Aapke paas kaunse ownership, kirayedari, virasat ya title dastavej hain?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_HI_001,REV398
Q001632_hiLatn,QG000544,NAR000184_EN,ownership_documents,hi-Latn,"Land encroachment Agricultural land par 08:37 ke aas-paas ke context mein, Aapke paas kaunse ownership/tenancy/inheritance/title documents hain?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_HI_001,REV398
Q001633_en,QG000545,NAR000184_EN,current_possession,en,"For the land encroachment at Agricultural land around 08:37, who currently has possession or access to the property?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_EN_001,REV398
Q001634_hi,QG000545,NAR000184_EN,current_possession,hi,"Land encroachment Agricultural land par 08:37 ke aas-paas ke sandarbh mein, Property par abhi kabza ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV398
Q001635_hiLatn,QG000545,NAR000184_EN,current_possession,hi-Latn,"Land encroachment Agricultural land par 08:37 ke aas-paas ke context mein, Property ka current possession ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV398
Q001636_en,QG000546,NAR000185_EN,property_type,en,"For the inheritance property claim at House around 22:24, what property is involved, and what type of property is it?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_EN_001,REV667
Q001637_hi,QG000546,NAR000185_EN,property_type,hi,"Inheritance property claim House par 22:24 ke aas-paas ke sandarbh mein, Kaunsi sampatti judi hai, aur woh kis prakar ki hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV667
Q001638_hiLatn,QG000546,NAR000185_EN,property_type,hi-Latn,"Inheritance property claim House par 22:24 ke aas-paas ke context mein, Kaunsi property involved hai, aur uska type kya hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies disputed property.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV667
Q001639_en,QG000547,NAR000185_EN,ownership_documents,en,"For the inheritance property claim at House around 22:24, what ownership, tenancy, inheritance, or title documents do you have?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_EN_001,REV667
