query_id,query_group_id,language,script,code_mix_type,query_text_original,query_text_normalised,user_intent,legal_domain,issue_labels,urgency_class,current_danger,jurisdiction_required,jurisdiction_available,missing_information,escalation_required,answerable_from_corpus,gold_followup_question_ids,gold_passage_ids,safe_answer_text,disclaimer_required,answer_confidence_label,split
QLQ000234_hiLatn,QLG000078,hi-Latn,mixed,Hinglish,Please clear next step batao: Agar police bole yeh civil matter hai to kya karun?,please clear next step batao: agar police bole yeh civil matter hai to kya karun?,ask_procedure,Crime reporting,civil_criminal_overlap;police_response,normal,False,True,True,"facts showing fraud, force, threat, or trespass",False,True,FQ_QUICK_078,LP_EMERGENCY_HELP_001,"General guidance: Some disputes have both civil and criminal aspects. Provide facts showing threat, force, fraud, trespass, or property damage, and consider legal advice for the correct route. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000235_en,QLG000079,en,Latin,None,I need a clear next step: My account was hacked. What should I do first?,i need a clear next step: my account was hacked. what should i do first?,request_help,Cybercrime,account_hacking;security_steps,urgent,False,True,True,"platform, access status, financial loss",True,True,FQ_QUICK_079,LP_CYBER_REPORTING_001,"General guidance: Secure the account if possible, change passwords from a trusted device, enable two-factor authentication, preserve alerts/screenshots, and report to the platform or cyber portal as relevant. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000236_hi,QLG000079,hi,Devanagari,None,Kripya clear next step batayein: Mera account hack ho gaya hai. Sabse pehle kya karun?,kripya clear next step batayein: mera account hack ho gaya hai. sabse pehle kya karun?,request_help,Cybercrime,account_hacking;security_steps,urgent,False,True,True,"platform, access status, financial loss",True,True,FQ_QUICK_079,LP_CYBER_REPORTING_001,"Sadharan margdarshan: Secure the account if possible, change passwords from a trusted device, enable two-factor authentication, preserve alerts/screenshots, and report to the platform or cyber portal as relevant. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000237_hiLatn,QLG000079,hi-Latn,mixed,Hinglish,Please clear next step batao: Mera account hack ho gaya hai. First kya karun?,please clear next step batao: mera account hack ho gaya hai. first kya karun?,request_help,Cybercrime,account_hacking;security_steps,urgent,False,True,True,"platform, access status, financial loss",True,True,FQ_QUICK_079,LP_CYBER_REPORTING_001,"General guidance: Secure the account if possible, change passwords from a trusted device, enable two-factor authentication, preserve alerts/screenshots, and report to the platform or cyber portal as relevant. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000238_en,QLG000080,en,Latin,None,I need a clear next step: Can I report a fake social media profile using my photo?,i need a clear next step: can i report a fake social media profile using my photo?,ask_eligibility,Cybercrime,impersonation;social_media,normal,False,True,False,platform link and screenshots,False,False,FQ_QUICK_080,LP_ACCOUNT_SECURITY_001,"General guidance: Impersonation and misuse of photos can be reported to the platform and appropriate cyber channel. Preserve profile links, screenshots, dates, and any messages. This is not a substitute for a lawyer or emergency service.",True,insufficient-information,validation
QLQ000239_hi,QLG000080,hi,Devanagari,None,Kripya clear next step batayein: Meri photo se fake social media profile bani hai. Kya report kar sakta hoon?,kripya clear next step batayein: meri photo se fake social media profile bani hai. kya report kar sakta hoon?,ask_eligibility,Cybercrime,impersonation;social_media,normal,False,True,False,platform link and screenshots,False,False,FQ_QUICK_080,LP_ACCOUNT_SECURITY_001,"Sadharan margdarshan: Impersonation and misuse of photos can be reported to the platform and appropriate cyber channel. Preserve profile links, screenshots, dates, and any messages. Yeh lawyer ya emergency service ka badal nahi hai.",True,insufficient-information,validation
QLQ000240_hiLatn,QLG000080,hi-Latn,mixed,Hinglish,Please clear next step batao: Meri photo se fake social media profile bani hai. Kya report kar sakta hoon?,please clear next step batao: meri photo se fake social media profile bani hai. kya report kar sakta hoon?,ask_eligibility,Cybercrime,impersonation;social_media,normal,False,True,False,platform link and screenshots,False,False,FQ_QUICK_080,LP_ACCOUNT_SECURITY_001,"General guidance: Impersonation and misuse of photos can be reported to the platform and appropriate cyber channel. Preserve profile links, screenshots, dates, and any messages. Yeh lawyer ya emergency service ka substitute nahi hai.",True,insufficient-information,validation
QLQ000241_en,QLG000081,en,Latin,None,I need a clear next step: I clicked a suspicious link and money left my account. What now?,i need a clear next step: i clicked a suspicious link and money left my account. what now?,request_help,Cybercrime,phishing;financial_loss,urgent,False,True,True,"bank, amount, transaction time",True,True,FQ_QUICK_081,LP_DIGITAL_EVIDENCE_001,"General guidance: Contact your bank immediately for blocking or dispute, preserve SMS/email/link details, and report the cyber financial fraud quickly. Time matters for reversal or freezing. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000242_hi,QLG000081,hi,Devanagari,None,Kripya clear next step batayein: Maine suspicious link click kiya aur account se paise chale gaye. Ab kya karun?,kripya clear next step batayein: maine suspicious link click kiya aur account se paise chale gaye. ab kya karun?,request_help,Cybercrime,phishing;financial_loss,urgent,False,True,True,"bank, amount, transaction time",True,True,FQ_QUICK_081,LP_DIGITAL_EVIDENCE_001,"Sadharan margdarshan: Contact your bank immediately for blocking or dispute, preserve SMS/email/link details, and report the cyber financial fraud quickly. Time matters for reversal or freezing. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000243_hiLatn,QLG000081,hi-Latn,mixed,Hinglish,Please clear next step batao: Maine suspicious link click kiya aur account se money chala gaya. Ab kya karun?,please clear next step batao: maine suspicious link click kiya aur account se money chala gaya. ab kya karun?,request_help,Cybercrime,phishing;financial_loss,urgent,False,True,True,"bank, amount, transaction time",True,True,FQ_QUICK_081,LP_DIGITAL_EVIDENCE_001,"General guidance: Contact your bank immediately for blocking or dispute, preserve SMS/email/link details, and report the cyber financial fraud quickly. Time matters for reversal or freezing. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
QLQ000244_en,QLG000082,en,Latin,None,I need a clear next step: Someone is sharing my private photos online. What can I do?,i need a clear next step: someone is sharing my private photos online. what can i do?,request_help,Cybercrime,privacy_violation;image_abuse,emergency,True,True,True,"platform, current threat, identity if known",True,True,FQ_QUICK_082,LP_FINANCIAL_CYBER_FRAUD_001,"General guidance: Do not engage with the person. Preserve evidence, use platform takedown/reporting, and seek urgent legal or police/cyber help. If there is extortion or immediate danger, escalate immediately. This is not a substitute for a lawyer or emergency service.",True,medium,validation
QLQ000245_hi,QLG000082,hi,Devanagari,None,Kripya clear next step batayein: Koi meri private photos online share kar raha hai. Main kya kar sakti hoon?,kripya clear next step batayein: koi meri private photos online share kar raha hai. main kya kar sakti hoon?,request_help,Cybercrime,privacy_violation;image_abuse,emergency,True,True,True,"platform, current threat, identity if known",True,True,FQ_QUICK_082,LP_FINANCIAL_CYBER_FRAUD_001,"Sadharan margdarshan: Do not engage with the person. Preserve evidence, use platform takedown/reporting, and seek urgent legal or police/cyber help. If there is extortion or immediate danger, escalate immediately. Yeh lawyer ya emergency service ka badal nahi hai.",True,medium,validation
QLQ000246_hiLatn,QLG000082,hi-Latn,mixed,Hinglish,Please clear next step batao: Koi meri private photos online share kar raha hai. Main kya kar sakti hoon?,please clear next step batao: koi meri private photos online share kar raha hai. main kya kar sakti hoon?,request_help,Cybercrime,privacy_violation;image_abuse,emergency,True,True,True,"platform, current threat, identity if known",True,True,FQ_QUICK_082,LP_FINANCIAL_CYBER_FRAUD_001,"General guidance: Do not engage with the person. Preserve evidence, use platform takedown/reporting, and seek urgent legal or police/cyber help. If there is extortion or immediate danger, escalate immediately. Yeh lawyer ya emergency service ka substitute nahi hai.",True,medium,validation
QLQ000247_en,QLG000083,en,Latin,None,I need a clear next step: Can I report cyberstalking if the person only messages repeatedly?,i need a clear next step: can i report cyberstalking if the person only messages repeatedly?,ask_eligibility,Cybercrime,cyberstalking;repeated_messages,normal,False,True,True,"message content, frequency, identity",False,True,FQ_QUICK_083,LP_CYBER_REPORTING_001,"General guidance: Repeated unwanted messages may be relevant if they cause fear, harassment, threats, or monitoring. Preserve message history and avoid deleting evidence. This is not a substitute for a lawyer or emergency service.",True,high,validation
QLQ000248_hi,QLG000083,hi,Devanagari,None,Kripya clear next step batayein: Agar koi baar-baar messages bhej raha hai to kya cyberstalking report kar sakte hain?,kripya clear next step batayein: agar koi baar-baar messages bhej raha hai to kya cyberstalking report kar sakte hain?,ask_eligibility,Cybercrime,cyberstalking;repeated_messages,normal,False,True,True,"message content, frequency, identity",False,True,FQ_QUICK_083,LP_CYBER_REPORTING_001,"Sadharan margdarshan: Repeated unwanted messages may be relevant if they cause fear, harassment, threats, or monitoring. Preserve message history and avoid deleting evidence. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,validation
QLQ000249_hiLatn,QLG000083,hi-Latn,mixed,Hinglish,Please clear next step batao: Agar koi repeated messages bhej raha hai to kya cyberstalking report kar sakte hain?,please clear next step batao: agar koi repeated messages bhej raha hai to kya cyberstalking report kar sakte hain?,ask_eligibility,Cybercrime,cyberstalking;repeated_messages,normal,False,True,True,"message content, frequency, identity",False,True,FQ_QUICK_083,LP_CYBER_REPORTING_001,"General guidance: Repeated unwanted messages may be relevant if they cause fear, harassment, threats, or monitoring. Preserve message history and avoid deleting evidence. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,validation
