event_id,narrative_id,event_type,action_text,actor_entity_ids,target_entity_ids,object_entity_ids,location_entity_id,date_expression,normalised_date,time_expression,normalised_time,time_period,time_precision,method,result,event_status,source_sentence,source_start_char,source_end_char,certainty,chronological_order,linked_evidence_ids,user_confirmation_status,annotator_id,reviewer_id
EVT000190_002,NAR000190_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000190_EN_E001,NONE,NONE,NONE,2026-06-23,2026-06-23,13:29,13:29,afternoon,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV257
EVT000191_001,NAR000191_EN,PROPERTY_TAKEN,online phishing theft,NONE,NAR000191_EN_E001,NONE,NONE,2026-06-30,2026-06-30,02:52,02:52,night,exact,online credential manipulation,"Personal property was lost, taken, or reported missing",completed,"Complainant states that on 2026-06-30 at approximately 02:52 hours, an incident of online phishing theft occurred at Online platform.",30,163,certain,1,NONE,pending,EVT_ANN_001,REV689
EVT000191_002,NAR000191_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000191_EN_E001,NONE,NONE,NONE,2026-06-30,2026-06-30,02:52,02:52,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV689
EVT000192_001,NAR000192_EN,PROPERTY_TAKEN,pickpocketing,NONE,NAR000192_EN_E001,NONE,NONE,not_stated,2024-02-10,15:20,15:20,afternoon,exact,taking property without consent,"Personal property was lost, taken, or reported missing",completed,"Shortly after, they approached the victim from behind, forcefully committed pickpocketing, and fled the scene on a two-wheeler heading north.",127,268,certain,1,NONE,pending,EVT_ANN_001,REV378
EVT000192_002,NAR000192_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000192_EN_E001,NONE,NONE,NONE,not_stated,2024-02-10,15:20,15:20,afternoon,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV378
EVT000193_001,NAR000193_EN,DECEPTIVE_REPRESENTATION,expired or contaminated goods sale,NONE,NONE,NONE,NAR000193_EN_E001,not_stated,2024-02-10,22:23,22:23,night,exact,merchant misrepresentation or refusal to resolve,"Consumer suffered a disputed purchase, refund, quality, or billing loss",completed,"A customer was contesting a distinct case of expired or contaminated goods sale, showing clear evidence to the merchant, who continuously refused liability or proper resolution.",128,305,certain,1,NONE,pending,EVT_ANN_001,REV382
EVT000193_002,NAR000193_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NAR000193_EN_E001,not_stated,2024-02-10,22:23,22:23,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV382
EVT000194_001,NAR000194_EN,PHYSICAL_ATTACK,emotional and verbal abuse,NONE,NAR000194_EN_E001,NONE,NONE,not_stated,2024-02-10,18:30,18:30,evening,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,he is screaming and throwing things again it's really bad emotional and verbal abuse right now at home since 18:30 hours.,30,151,certain,1,NONE,pending,EVT_ANN_001,REV868
EVT000194_002,NAR000194_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000194_EN_E001,NONE,NONE,NONE,not_stated,2024-02-10,18:30,18:30,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV868
EVT000195_001,NAR000195_EN,PUBLIC_NUISANCE_REPORTED,noise pollution grievance,NONE,NAR000195_EN_E001,NONE,NONE,not_stated,2024-02-12,18:21,18:21,evening,exact,civic nuisance or hazard,"Public comfort, access, or civic safety was affected",unclear,"The situation involved a distinct noise pollution grievance, drawing the attention of passing commuters before local municipal workers arrived on site.",126,277,certain,1,NONE,pending,EVT_ANN_001,REV203
EVT000195_002,NAR000195_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000195_EN_E001,NONE,NONE,NONE,not_stated,2024-02-12,18:21,18:21,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV203
EVT000196_001,NAR000196_EN,THREAT_MADE,workplace harassment,NONE,NONE,NONE,NONE,today,2024-02-15,11:52,11:52,morning,exact,employer action or workplace practice,"Complainant reported fear, intimidation, or immediate safety concern",completed,just had a huge fight with HR at the Showroom regarding workplace harassment around 11:52 today.,49,145,certain,1,NONE,pending,EVT_ANN_001,REV335
EVT000196_002,NAR000196_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NONE,today,2024-02-15,11:52,11:52,morning,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV335
EVT000197_001,NAR000197_EN,UNAUTHORISED_ENTRY,land encroachment,NONE,NAR000197_EN_E001,NONE,NONE,not_stated,2024-02-16,10:00,10:00,morning,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,completed,experiencing a severe land encroachment since 10:00.,97,149,certain,1,NONE,pending,EVT_ANN_001,REV791
EVT000197_002,NAR000197_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000197_EN_E001,NONE,NONE,NONE,not_stated,2024-02-16,10:00,10:00,morning,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV791
EVT000198_001,NAR000198_EN,DECEPTIVE_REPRESENTATION,loan approval scam,NONE,NONE,NONE,NONE,today,2024-02-16,20:28,20:28,evening,exact,deceptive financial documentation or transaction,"Money, account access, or financial control was compromised",completed,just discovered a major loan approval scam happened around 20:28 today.,91,162,certain,1,NONE,pending,EVT_ANN_001,REV953
EVT000198_002,NAR000198_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NONE,today,2024-02-16,20:28,20:28,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV953
EVT000199_001,NAR000199_EN,PROPERTY_TAKEN,pickpocketing,NONE,NONE,NAR000199_EN_E002,NONE,yesterday,2024-02-23,16:14,16:14,afternoon,exact,taking property without consent,"Personal property was lost, taken, or reported missing",completed,"So I was just standing at the railway station around 16:14 yesterday, checking my phone, when this guy suddenly rushed past me and grabbed my belongings out of nowhere!",30,198,certain,1,NONE,pending,EVT_ANN_001,REV297
EVT000199_002,NAR000199_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NAR000199_EN_E002,NONE,yesterday,2024-02-23,16:14,16:14,afternoon,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV297
EVT000200_001,NAR000200_EN,PERSON_FOLLOWED,cyberstalking,NONE,NONE,NONE,NONE,yesterday,2024-02-25,18:06,18:06,evening,exact,repeated digital monitoring or contact,"Complainant reported fear, monitoring, or loss of digital safety",completed,I realized it was a total cyberstalking when my savings started moving out.,163,238,certain,1,NONE,pending,EVT_ANN_001,REV640
EVT000200_002,NAR000200_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NONE,yesterday,2024-02-25,18:06,18:06,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV640
EVT000201_001,NAR000201_EN,PROPERTY_TAKEN,identity theft,NONE,NAR000201_EN_E001,NONE,NONE,2026-07-17,2026-07-17,18:51,18:51,evening,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding identity theft that targets my system.",0,130,certain,1,NONE,pending,EVT_ANN_001,REV599
EVT000201_002,NAR000201_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000201_EN_E001,NONE,NONE,NONE,2026-07-17,2026-07-17,18:51,18:51,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding identity theft that targets my system.",0,130,certain,2,NONE,pending,EVT_ANN_001,REV599
EVT000202_001,NAR000202_EN,UNAUTHORISED_ENTRY,land encroachment,NONE,NONE,NONE,NONE,today,2024-02-28,13:38,13:38,afternoon,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,completed,"When I confronted them about this blatant land encroachment, they straight up threatened me and refused to move back.",127,244,certain,1,NONE,pending,EVT_ANN_001,REV663
EVT000202_002,NAR000202_EN,PERSON_APPROACHED,remedy requested from other party,NONE,NONE,NONE,NONE,today,2024-02-28,13:38,13:38,afternoon,approximate,complainant approached or confronted the other party,Complainant requested a remedy or confronted the other party,completed,"When I confronted them about this blatant land encroachment, they straight up threatened me and refused to move back.",127,244,probable,2,NONE,pending,EVT_ANN_001,REV663
EVT000203_001,NAR000203_EN,PROPERTY_DAMAGED,boundary wall dispute,NONE,NAR000203_EN_E001,NONE,NONE,not_stated,2024-03-01,14:04,14:04,afternoon,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,unclear,experiencing a severe boundary wall dispute since 14:04.,67,123,certain,1,NONE,pending,EVT_ANN_001,REV160
EVT000203_002,NAR000203_EN,INCIDENT_REPORTED,authorities notified,NAR000203_EN_E001,NONE,NONE,NONE,not_stated,2024-03-01,14:04,14:04,afternoon,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,guys please help they are trying to take over the Plot right now!!,0,66,probable,2,NONE,pending,EVT_ANN_001,REV160
EVT000204_001,NAR000204_EN,PERSON_FOLLOWED,cyberstalking,NONE,NAR000204_EN_E001,NONE,NONE,not_stated,2024-03-05,07:12,07:12,morning,exact,repeated digital monitoring or contact,"Complainant reported fear, monitoring, or loss of digital safety",completed,"The system administrator observed anomalous traffic originating from unauthorized servers around 07:12, confirming a systemwide cyberstalking.",0,142,certain,1,NONE,pending,EVT_ANN_001,REV742
EVT000204_002,NAR000204_EN,INCIDENT_REPORTED,incident details shared,NAR000204_EN_E001,NONE,NONE,NONE,not_stated,2024-03-05,07:12,07:12,morning,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"The system administrator observed anomalous traffic originating from unauthorized servers around 07:12, confirming a systemwide cyberstalking.",0,142,probable,2,NONE,pending,EVT_ANN_001,REV742
EVT000205_001,NAR000205_EN,CONTACT_BLOCKED,child custody dispute,NONE,NONE,NONE,NONE,today,2024-03-06,12:20,12:20,afternoon,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",unclear,"So I was waiting at the apartment around 12:20 today for my scheduled meeting, when my ex turned up and started an absolute argument over our child custody dispute.",0,164,certain,1,NONE,pending,EVT_ANN_001,REV456
EVT000205_002,NAR000205_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NONE,today,2024-03-06,12:20,12:20,afternoon,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"So I was waiting at the apartment around 12:20 today for my scheduled meeting, when my ex turned up and started an absolute argument over our child custody dispute.",0,164,probable,2,NONE,pending,EVT_ANN_001,REV456
EVT000206_001,NAR000206_EN,MAINTENANCE_WITHHELD,economic deprivation,NONE,NAR000206_EN_E001,NONE,NONE,2026-07-05,2026-07-05,17:57,17:57,evening,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,"On the date of 2026-07-05, a highly contentious domestic incident manifesting as economic deprivation occurred within the private residence.",0,140,certain,1,NONE,pending,EVT_ANN_001,REV684
EVT000206_002,NAR000206_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000206_EN_E001,NONE,NONE,NONE,2026-07-05,2026-07-05,17:57,17:57,evening,exact,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,The conflict reportedly originated from long-standing domestic pressures and rapidly intensified into aggressive behavior around 17:57.,141,276,certain,2,NONE,pending,EVT_ANN_001,REV684
EVT000207_001,NAR000207_EN,WAGES_WITHHELD,unpaid wage dispute,NONE,NAR000207_EN_E001,NONE,NONE,2026-06-22,2026-06-22,20:03,20:03,evening,exact,employer action or workplace practice,"Workplace rights, wages, safety, or employment status were affected",unclear,Complainant registers a formal grievance concerning employer violations under the category of unpaid wage dispute at the designated workplace.,0,142,certain,1,NONE,pending,EVT_ANN_001,REV236
EVT000207_002,NAR000207_EN,EVIDENCE_IDENTIFIED,evidence identified,NAR000207_EN_E001,NONE,NONE,NONE,2026-06-22,2026-06-22,20:03,20:03,evening,approximate,"supporting evidence, documents, logs, or records preserved",Evidence or supporting records were identified,completed,Corporate payroll and logs have been requested..,282,330,certain,2,NONE,pending,EVT_ANN_001,REV236
EVT000208_001,NAR000208_EN,CONTACT_BLOCKED,restitution of conjugal rights,NONE,NAR000208_EN_E001,NONE,NONE,2026-07-06,2026-07-06,23:59,23:59,night,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",completed,Complainant registers a family matter notification involving an active restitution of conjugal rights at the premises.,0,118,certain,1,NONE,pending,EVT_ANN_001,REV971
EVT000208_002,NAR000208_EN,PERSON_APPROACHED,remedy requested from other party,NAR000208_EN_E001,NONE,NONE,NONE,2026-07-06,2026-07-06,23:59,23:59,night,approximate,complainant approached or confronted the other party,Complainant requested a remedy or confronted the other party,completed,Relevant documentation has been requested for family court presentation..,245,318,probable,2,NONE,pending,EVT_ANN_001,REV971
