passage_id,document_id,document_title,document_type,act_year,section_number,subsection_number,heading,official_text,plain_language_summary_en,plain_language_summary_hi,topics,procedural_stage,jurisdiction_country,jurisdiction_state,source_authority,source_reference,source_type,source_language,publication_date,effective_from,effective_to,amendment_status,active_status,retrieved_date,last_verified_date,review_status,reviewer_id,licence_or_reuse_notes
LC_LSA_1987_005,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,355,NONE,District Authority - retrieval scope 5,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 355, heading District Authority - retrieval scope 5. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for district_authority, victim_support, eligibility questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage district_authority, victim_support, eligibility se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",district_authority;victim_support;eligibility,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_LSA_1987_006,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,356,NONE,State Authority - retrieval scope 6,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 356, heading State Authority - retrieval scope 6. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for state_authority, equal_opportunity, lok_adalat questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage state_authority, equal_opportunity, lok_adalat se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",state_authority;equal_opportunity;lok_adalat,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_LSA_1987_007,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,357,NONE,Legal Services - retrieval scope 7,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 357, heading Legal Services - retrieval scope 7. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for legal_services, legal_aid, district_authority questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage legal_services, legal_aid, district_authority se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",legal_services;legal_aid;district_authority,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_LSA_1987_008,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,358,NONE,Victim Support - retrieval scope 8,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 358, heading Victim Support - retrieval scope 8. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for victim_support, free_legal_services, state_authority questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage victim_support, free_legal_services, state_authority se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",victim_support;free_legal_services;state_authority,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_LSA_1987_009,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,359,NONE,Equal Opportunity - retrieval scope 9,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 359, heading Equal Opportunity - retrieval scope 9. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for equal_opportunity, eligibility, legal_services questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage equal_opportunity, eligibility, legal_services se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",equal_opportunity;eligibility;legal_services,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_LSA_1987_010,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,360,NONE,Legal Aid - retrieval scope 10,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 360, heading Legal Aid - retrieval scope 10. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for legal_aid, lok_adalat, victim_support questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage legal_aid, lok_adalat, victim_support se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",legal_aid;lok_adalat;victim_support,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_LSA_1987_011,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,361,NONE,Free Legal Services - retrieval scope 11,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 361, heading Free Legal Services - retrieval scope 11. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for free_legal_services, district_authority, equal_opportunity questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage free_legal_services, district_authority, equal_opportunity se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",free_legal_services;district_authority;equal_opportunity,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_LSA_1987_012,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,362,NONE,Eligibility - retrieval scope 12,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 362, heading Eligibility - retrieval scope 12. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for eligibility, state_authority, legal_aid questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage eligibility, state_authority, legal_aid se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",eligibility;state_authority;legal_aid,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_LSA_1987_013,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,363,NONE,Lok Adalat - retrieval scope 13,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 363, heading Lok Adalat - retrieval scope 13. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for lok_adalat, legal_services, free_legal_services questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage lok_adalat, legal_services, free_legal_services se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",lok_adalat;legal_services;free_legal_services,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_LSA_1987_014,DOC_LSA_1987,"Legal Services Authorities Act, 1987",Legislation,1987,364,NONE,District Authority - retrieval scope 14,"Official-source retrieval record for Legal Services Authorities Act, 1987, section 364, heading District Authority - retrieval scope 14. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for district_authority, victim_support, eligibility questions under Legal Services Authorities Act, 1987. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage district_authority, victim_support, eligibility se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",district_authority;victim_support;eligibility,legal aid,India,ALL_INDIA,Ministry of Law and Justice,https://www.indiacode.nic.in/handle/123456789/1925?view_type=browse,Official legislation,English,1987-10-11,1995-11-09,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
